"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x353522082","x1102962556132618246",2019-03-05 16:02:20,"sohcahtoa728","@raywongy Had that the Wednesday after we had dinner. Crazy pounding headache and fever. No cough/runny nose or sore throat. Just crazy sinus pressure and fever, and joint aches. Feel better man","Twitter for Android",184,"x1102936977467420673","x100375482","raywongy",FALSE,FALSE,2,0,,,,,,,,,,,,,,"x100375482","raywongy","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sohcahtoa728/status/1102962556132618246","Jonseun Ree","Brooklyn, NY","Super Dad👨‍👧‍👧, Dumb Husband💑, Native New Yorker🗽, Proud Asian-American 🇺🇲🇨🇳, and Pigeon Supporter💙",,FALSE,36,256,3,936,1373,2011-08-12 06:09:50,FALSE,,,"en","https://pbs.twimg.com/profile_banners/353522082/1535085027","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1079800789365915658/G21h9nun_normal.jpg"
"x1041034278","x1102962158126710784",2019-03-05 16:00:45,"fatimafarha_","weather: cold 
my body: cold
my nose: sniffling 
my throat: sore
me: https://t.co/Wp9zLWPYwq","Twitter Web Client",68,,,,FALSE,FALSE,3,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/D06COpbXcAAhXmD.jpg","https://t.co/Wp9zLWPYwq","https://twitter.com/fatimafarha_/status/1102962158126710784/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D06COpbXcAAhXmD.jpg","https://t.co/Wp9zLWPYwq","https://twitter.com/fatimafarha_/status/1102962158126710784/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fatimafarha_/status/1102962158126710784","Fatima","Arlington, VA","audience editor @usatoday // here for great stories and providing platforms // please be good to yourselves 🌻","https://t.co/ey3f7HT65c",FALSE,534,813,10,2107,19591,2012-12-28 01:30:20,FALSE,"https://t.co/ey3f7HT65c","https://www.instagram.com/fatimafarha_","en","https://pbs.twimg.com/profile_banners/1041034278/1550445999","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1097533671849029632/gqlx_Qbi_normal.jpg"
"x793851274068307968","x1102961400656351232",2019-03-05 15:57:44,"KristyHahn_","So I was up half the night with chills and running fever 🤒 just got back from the doctor I’ve got pneumonia. Going on 3 weeks with this cough and this weather isn’t helping from hot too cold. It’s in the 20 again today. Ready for Summer. This girl is laying back down 😷🤒😴","Twitter for iPhone",271,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/a0b47ebc53eb0e63.json","Waco","Waco, TX","city","United States","US","NA NA","NA NA","-97.26899 -97.069323 -97.069323 -97.26899 31.45507 31.45507 31.639828 31.639828","https://twitter.com/KristyHahn_/status/1102961400656351232","κરίȘτy ❥","Waco, TX","💻 Lifestyle + Style + Travel JESUS Saved ❥ Texas Raised Wifey Fur Mamma Scentsy Consultant Thrive Promoter YouTube 💌 KristyHahn0111@gmail.com","https://t.co/asQNUjLKbp",FALSE,958,446,3,9407,3941,2016-11-02 16:24:27,FALSE,"https://t.co/asQNUjLKbp","http://www.KristyHahn.Scentsy.us","en","https://pbs.twimg.com/profile_banners/793851274068307968/1551661170","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1102139782912716800/pKRpgI-u_normal.jpg"
"x3409408092","x1102959795089362946",2019-03-05 15:51:21,"CrystalMendez08","Runny nose? Itchy throat? Is it the changing of seasons or Endometriosis induced allergies? Read 6 lesser known symptoms of Endometriosis. #sponsored https://t.co/nF5qgvOVGz","Twitter Web Client",173,,,,FALSE,FALSE,4,54,"sponsored",,"bit.ly/2XtL54c","https://t.co/nF5qgvOVGz","http://bit.ly/2XtL54c",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CrystalMendez08/status/1102959795089362946","Crystal Mendez","San Antonio, TX","Influencer at the positivity focused blog, https://t.co/HkU84S80AS Supporting & encouraging all moms through the craziness of family life.","https://t.co/2zRpq8zfe7",FALSE,11541,11921,554,31382,1843,2015-09-01 01:08:08,FALSE,"https://t.co/2zRpq8zfe7","http://bit.ly/2kRGUL7","en","https://pbs.twimg.com/profile_banners/3409408092/1548992052","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1009956149490339842/ghnpn5GU_normal.jpg"
"x274582904","x1102952817394884609",2019-03-05 15:23:38,"notmuchelse","Cold tip: Vaseline soothes a chapped nose without any of the burning, stinging sensation you get from lotion. https://t.co/NxuvOHRvOI","Twitter for Android",109,,,,TRUE,FALSE,1,0,,,"twitter.com/notmuchelse/st…","https://t.co/NxuvOHRvOI","https://twitter.com/notmuchelse/status/1102928569896976384",,,,,,,,,,,"en","x1102928569896976384","Since I've had this cold, people often ask me, ""allergies or cold?"" and apparently the answer they're hoping for is allergies, not cold. https://t.co/xJooJC7qZc",2019-03-05 13:47:17,"Twitter for Android",0,0,"x274582904","notmuchelse","Lisa",1595,1524,128619,"Austin, TX","God, don't I have anything better to do?",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/notmuchelse/status/1102952817394884609","Lisa","Austin, TX","God, don't I have anything better to do?",,FALSE,1595,1524,81,128619,112270,2011-03-30 15:39:43,FALSE,,,"en","https://pbs.twimg.com/profile_banners/274582904/1440601074","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/729302770138763264/IrFtnmcQ_normal.jpg"
"x274582904","x1102566130441437184",2019-03-04 13:47:04,"notmuchelse","Yesterday I got some nasal spray and I mean, it lets me breathe through my nose, but my nose is still runny and chapped.","Twitter for Android",120,"x1102564815057358848","x274582904","notmuchelse",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/notmuchelse/status/1102566130441437184","Lisa","Austin, TX","God, don't I have anything better to do?",,FALSE,1595,1524,81,128619,112270,2011-03-30 15:39:43,FALSE,,,"en","https://pbs.twimg.com/profile_banners/274582904/1440601074","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/729302770138763264/IrFtnmcQ_normal.jpg"
"x52946095","x1102951675902386177",2019-03-05 15:19:06,"yarnsalad","Going to work. Runny nose and coughing, but I can sequester myself in my office.","Twitter for Android",80,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/yarnsalad/status/1102951675902386177","yarnsalad 🧶🧶🧶","Salt Lake City, UT","Writer, researcher, cat slave, knitter, garlic enthusiast (but loves all vegetables) feminist, coffee and cocktail drinker, will pet any dog that comes near me.","https://t.co/ph1b5gWzfO",FALSE,1486,429,171,109663,93670,2009-07-02 02:52:11,FALSE,"https://t.co/ph1b5gWzfO","https://www.patreon.com/preview/d136d4c3ec914a6280dcbd78058de019","en","https://pbs.twimg.com/profile_banners/52946095/1539201427","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1066900416057638912/5saYr9ax_normal.jpg"
"x3378175684","x1102951592230379520",2019-03-05 15:18:46,"thealexahicks","week 2 of this runny nose cough bs and it's honestly just fucking rude at this point. smh.","Twitter for iPhone",90,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thealexahicks/status/1102951592230379520","alexa ♡","United States","","https://t.co/De6ShyIzYY",FALSE,45,164,0,1559,2393,2015-07-16 01:06:05,FALSE,"https://t.co/De6ShyIzYY","http://Instagram.com/alexajhicks","en","https://pbs.twimg.com/profile_banners/3378175684/1550520385","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1097588161092427776/8TvzPm_u_normal.jpg"
"x897457449682075648","x1102950870923251713",2019-03-05 15:15:54,"HarrisonMylasia","so bryson has the flu &amp; pneumonia 😞","Twitter for iPhone",39,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/HarrisonMylasia/status/1102950870923251713","09.08.17 👶🏻","Enfield, NC","mother of bryson mekhi 👫",,FALSE,189,266,0,5055,1395,2017-08-15 13:58:24,FALSE,,,"en","https://pbs.twimg.com/profile_banners/897457449682075648/1545473944",,"http://pbs.twimg.com/profile_images/1099751007058362370/v5DCv5Rp_normal.jpg"
"x774967771","x1102950512540868608",2019-03-05 15:14:28,"AngelicaTanzer","@calistatkins These are identical to how she is right now. Her nose has been so runny that she sneezes and snot shoots out. She’s not normally like this behavior wise. I just don’t feel any teeth and it confuses me.","Twitter for iPhone",201,"x1102911614200606720","x4222276767","calistatkins",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x4222276767","calistatkins","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AngelicaTanzer/status/1102950512540868608","✨Angelica Tanzer✨","Gresham, OR","Girl mama. Dog mama. Troutdale. Basically a wife 🤷🏼‍♀️",,FALSE,210,190,3,21310,8736,2012-08-23 02:18:26,FALSE,,,"en","https://pbs.twimg.com/profile_banners/774967771/1549432991","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/916115420003704832/_xfHVvnk_normal.jpg"
"x367281536","x1102949701442244608",2019-03-05 15:11:15,"braewalton","probably wasn’t a good idea to get my septum pierced when it’s still runny nose szn 🤧","Twitter for iPhone",85,,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/braewalton/status/1102949701442244608","bri ❂","Indianapolis, IN","CAW ♡","https://t.co/Tf6z29Xlk9",FALSE,679,561,1,26711,7440,2011-09-03 18:10:12,FALSE,"https://t.co/Tf6z29Xlk9","http://kidpresents.net/","en","https://pbs.twimg.com/profile_banners/367281536/1550545399","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1097920545457348609/gtaUMIxl_normal.jpg"
"x941997354","x1102949171143819265",2019-03-05 15:09:08,"KaThErInE_823","Update: it has FINALLY stopped but now I’m afraid to go outside because the air is cold &amp; dry and I do not want to risk another bloody nose","Twitter for iPhone",143,"x1102941745552261121","x941997354","KaThErInE_823",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/ae8ffe7ed48d20cb.json","Alma","Alma, MI","city","United States","US","NA NA","NA NA","-84.69556 -84.626619 -84.626619 -84.69556 43.364039 43.364039 43.4007 43.4007","https://twitter.com/KaThErInE_823/status/1102949171143819265","Katie Wilder","","• Alma Scot • Class of 2020 • BHS Alum ‘16 •",,FALSE,69,257,3,1121,1785,2012-11-11 19:14:10,FALSE,,,"en","https://pbs.twimg.com/profile_banners/941997354/1531017890","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1038505545077022721/wKzUff9z_normal.jpg"
"x963808629232230401","x1102948939270098944",2019-03-05 15:08:13,"WolfyEnglishman","@puppybork -he sniffles and wipes his runny nose-","Twitter for iPhone",38,"x1102757918292742149","x753800107829657600","puppybork",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x753800107829657600","puppybork","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WolfyEnglishman/status/1102948939270098944","Jakey (WerewolfAU)","Somewhere in the woods","arf arf!! :D //same writer as @kaylasuemeredi1 and @Shinjokid Bestest wondiferous pup pal ever! ❤️: @puppybork",,FALSE,137,203,1,3771,2128,2018-02-14 16:14:18,FALSE,,,"en","https://pbs.twimg.com/profile_banners/963808629232230401/1518625698",,"http://pbs.twimg.com/profile_images/963812145052909568/d7DuPTsL_normal.jpg"
"x52457357","x1102947846884597761",2019-03-05 15:03:53,"BrightDay16","@Sauceeeo @Jim_E_King Nope. Chills and fever last night then my nose has been non stop runny. Shit sucks. I had to make a late target run for more meds.","Twitter for iPhone",130,"x1102947433753919488","x900016518716690435","Sauceeeo",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x900016518716690435 x171588119","Sauceeeo Jim_E_King","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BrightDay16/status/1102947846884597761","Waaseyaag White","Eau Claire, WI","Anishinaabe Brother. I work in Information Technology. Formerly from Hayward,WI","https://t.co/Em1MuBkXTW",FALSE,176,845,1,950,1506,2009-06-30 17:26:57,FALSE,"https://t.co/Em1MuBkXTW","http://twitch.tv/waaseyaag","en","https://pbs.twimg.com/profile_banners/52457357/1470457970","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/1081198404246650880/fEoNGCzM_normal.jpg"
"x307493466","x1102945833211830272",2019-03-05 14:55:53,"Aceeffs","I have a runny nose, shit i think that counts as cardio","Twitter Web App",55,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Aceeffs/status/1102945833211830272","Ace.K","Purgatory","I'm very self destructive.",,FALSE,882,1419,0,15509,749,2011-05-29 18:51:45,FALSE,,,"en","https://pbs.twimg.com/profile_banners/307493466/1469592236","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1093095864539656192/Z6FQWbAX_normal.jpg"
"x20469164","x1102945771257643008",2019-03-05 14:55:38,"PPCKirk","@andreacruz92 @Mel66 haha, yeah and all the symptoms are all really common. 

&gt; headache?
&gt; stuffy nose? 
&gt; tired?

You either have 
1) a mild cold
or
2) YOUR BODY IS RIDDLED WITH CANCER CALL YOUR LOVED ONES.","TweetDeck",196,"x1102944938524839936","x117269098","andreacruz92",FALSE,FALSE,2,0,,,,,,,,,,,,,,"x117269098 x15281665","andreacruz92 Mel66","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PPCKirk/status/1102945771257643008","Kirk Williams","Billings, MT","ZATO owner, BHive Owner. MN→WI→KY→MT. Husband, dad of 5. Christ-follower. Writer/speaker on PPC & Shopping Ads. My Comfort Zone = My Enemy.","https://t.co/SrA6HoeLWC",FALSE,8253,315,497,33758,24949,2009-02-09 21:29:16,FALSE,"https://t.co/SrA6HoeLWC","http://zatomarketing.com","en","https://pbs.twimg.com/profile_banners/20469164/1521046689","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/917240267287097345/JQfGt_v__normal.jpg"
"x19455937","x1102944811961729024",2019-03-05 14:51:49,"MsVinylQueen","Caught something; pray not the Flu....Feeling absolutely terrible. I got scratchy sore throat, runny nose my body aches🤒 and I got orders to get out; but I'm still in bed. Wasn't around anyone sick; and no one in my family is sick. Don't know how I got this bug. — feeling sick","Facebook",277,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MsVinylQueen/status/1102944811961729024","BlackDecalDiva","Toledo, Ohio","",,FALSE,106,220,1,2661,3,2009-01-24 18:03:17,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/621084884505894912/JDNw4Rn8_normal.jpg"
"x101910152","x1102944733645717505",2019-03-05 14:51:30,"Splinteredones","@CinniMini2 @LilyLuWhoT @SaylorMcGivney @spike_cat @BanditoCatticus @RiverWhimsie @FurKidMom @Brici161 @fairhope71 Brr chilly.  Momz's runny nose has frozen waiting for the train.","Twitter for Android",64,"x1102935502108413953","x1523725987","CinniMini2",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x1523725987 x141283057 x46878600 x67848016 x616258953 x275266711 x38916649 x422156718 x97733046","CinniMini2 LilyLuWhoT SaylorMcGivney spike_cat BanditoCatticus RiverWhimsie FurKidMom Brici161 fairhope71","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Splinteredones/status/1102944733645717505","Declan.  New box.  Nip.  nap.","Chicago USA","New box.  Crunchies. Cat dancer.",,FALSE,1977,1764,137,114433,9806,2010-01-05 00:48:13,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1039605225626198016/VIe9PEPh_normal.jpg"
"x456274553","x1102943835745861640",2019-03-05 14:47:56,"jerell97","ni i drip💰 everyday like a runny nose","Twitter for iPhone",37,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jerell97/status/1102943835745861640","💲🌎","Savannah, GA","B great💰| Rest In Peace Derek Johnson.Malik Jackson.Quafee Murphy",,FALSE,1234,595,1,13653,5396,2012-01-06 02:20:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/456274553/1548722096","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1090045181393596416/UW5jPmIh_normal.jpg"
"x3085309068","x1102943019513331717",2019-03-05 14:44:42,"Erika_Lynne_","@ChaunceyGardner I just, last night, started my second cold at the beginning of my 3rd year vaping. But just watery eyes, sneezing, and stuffy nose. Not a hint of a tickle in the back of my throat.","Twitter for Android",180,"x1101480537456369664","x955925072375701504","ChaunceyGardner",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x955925072375701504","ChaunceyGardner","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Erika_Lynne_/status/1102943019513331717","Erika_Lynne","Athens, OH","Gamer, Mother, Vape advocate. Willing to do what I can to keep vape products available to help smokers quit smoking.","https://t.co/YGvpZ9bckS",FALSE,367,569,5,2402,3462,2015-03-15 13:44:29,FALSE,"https://t.co/YGvpZ9bckS","http://tee.pub/lic/ENJs","en","https://pbs.twimg.com/profile_banners/3085309068/1499628310","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1020997202444017664/FFJus4mx_normal.jpg"
"x16882113","x1102941666883891203",2019-03-05 14:39:19,"boogiewipes","Stop the snot! 🤧🤧🤧 Sniffling your way through this nasty flu season? Head to @walmart to stock up on Boogie Wipes® saline nose wipes. Made with natural saline, aloe, chamomile and vitamin E, they're tough on boogies, but gentle on noses. #snotyouraveragewipe
📸: @vivaveltoro https://t.co/CEbyWGBz4I","Twitter for iPhone",274,,,,FALSE,FALSE,7,1,"snotyouraveragewipe",,,,,"http://pbs.twimg.com/media/D05vl5CXcAAdvpC.jpg","https://t.co/CEbyWGBz4I","https://twitter.com/boogiewipes/status/1102941666883891203/photo/1","photo","http://pbs.twimg.com/media/D05vl5CXcAAdvpC.jpg","https://t.co/CEbyWGBz4I","https://twitter.com/boogiewipes/status/1102941666883891203/photo/1",,"x17137891 x898556900","Walmart vivaveltoro","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/boogiewipes/status/1102941666883891203","Boogie Wipes®","Cincinnati, OH","Mompreneur founded company that makes boogie busting saline nose wipes!","https://t.co/6Ixiim3jm7",FALSE,13875,3437,256,1439,298,2008-10-21 06:05:55,FALSE,"https://t.co/6Ixiim3jm7","http://www.boogiewipes.com","en","https://pbs.twimg.com/profile_banners/16882113/1542654870","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/512260066930487299/Aw573Ntp_normal.jpeg"
"x2198096641","x1102940412380176385",2019-03-05 14:34:20,"hallemagnolia","i think my nose has frost bite it’s so cold &amp; red &amp; hurts lol ☠️","Twitter for iPhone",72,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/dd3b100831dd1763.json","New Orleans","New Orleans, LA","city","United States","US","NA NA","NA NA","-90.137908 -89.884108 -89.884108 -90.137908 29.889574 29.889574 30.075628 30.075628","https://twitter.com/hallemagnolia/status/1102940412380176385","halle may🌸","dtx // nola","• 👻 & ig: @hallemagnolia • XULA23💛",,FALSE,463,91,1,17517,16225,2013-11-16 17:19:34,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2198096641/1549425539","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1102797125287596033/osYU6cCY_normal.jpg"
